,epoch,train_RMSE,valid_RMSE,test_RMSE,t1/2_difference,train_r2,valid_r2,test_r2
26,27,0.11571729222508705,0.1551937167643011,0.8071481762111462,0.34129476092781774,0.9932829960725618,0.9867117336100524,0.6646183295847086
27,28,0.11924766045764064,0.16536917932150358,0.8088940958646106,0.33303355687019065,0.9928197254032615,0.9853371127291239,0.6631564780006586
28,29,0.11221198896259832,0.13858474318527098,0.801530480247872,0.3373185169133445,0.9936379173117602,0.98986914330471,0.6692916904888031
29,30,0.11105963151699576,0.1456167505942377,0.8115174278283931,0.34295257814510466,0.9938152675307738,0.987920823881495,0.6610162603259095
30,31,0.11128761838966113,0.15450263442787113,0.7946308685543506,0.3253529079816426,0.9937737441448979,0.9861979814417655,0.6749569926602812
31,32,0.10740365763307538,0.13995517365321358,0.8081478460428906,0.3406945397350483,0.9941936239686792,0.9891151541682962,0.6638069249178662
32,33,0.1094043535388188,0.14265797142161454,0.8065739986366314,0.3389612031327762,0.9939410103180325,0.9887707300150055,0.6651237169822994
33,34,0.10334870011123645,0.1337627229013355,0.8070330705535017,0.34193920544487466,0.9946231681207319,0.990190368028536,0.6647360518963465
34,35,0.10614988688108629,0.1402830742124173,0.8099422190321068,0.3388501766726478,0.9943294283854748,0.9887711875417737,0.6623189386501561
35,36,0.10499251191205475,0.12759400946400087,0.8092170984315127,0.3399159181332796,0.9944117748317257,0.991184410035465,0.6629289487049739
36,37,0.10606391082636997,0.13763685706350864,0.8014243593318187,0.3398499741886974,0.9943296589925538,0.9891287091222256,0.669382418651217
37,38,0.11013300573303908,0.13387349704366258,0.8067300458553526,0.3560815799152971,0.9938020944748992,0.9902057005230958,0.6649857977695585
38,39,0.103770758569118,0.12976410831778912,0.8041561646937498,0.33832265539047124,0.9945875537308115,0.9902633941705453,0.6671311263546388
39,40,0.10187239909884341,0.130911779201367,0.8070195742627062,0.3377692835677192,0.994791849908864,0.9905488647720112,0.6647287460190704
40,41,0.10199756691598502,0.12894220235365286,0.8113747908113501,0.34711494501602225,0.9947584749294155,0.9910148411506349,0.6611358184330569
41,42,0.10165521346432231,0.12610768493718186,0.8104423397595439,0.3443742067538338,0.9947914806969539,0.9914411592157201,0.6618892906364466
42,43,0.09971320219860011,0.12487977915638275,0.81038339796419,0.340611955797038,0.9950008281760521,0.9914764480990845,0.6619529898595379
43,44,0.0994179086360272,0.11945235572643483,0.8144143658809968,0.34564437544465065,0.9950356254933197,0.992273901728186,0.6585808099266259
44,45,0.098666801849828,0.12255919856529082,0.8122992146700099,0.3389483772032878,0.9951059396963885,0.9919107676160761,0.6603434556179371
45,46,0.09891255342369262,0.12158038165626828,0.815638021434634,0.34034278565627407,0.9950810468696165,0.9919423258914113,0.6575550381346769
46,47,0.10089103921834122,0.12589534249932713,0.814028707883006,0.34057366468728856,0.9948995563764103,0.9913637444594663,0.6589084818538625
