,epoch,train_RMSE,valid_RMSE,test_RMSE,t1/2_difference,train_r2,valid_r2,test_r2
31,32,0.12342938643428487,0.1668807416038815,0.7998676734813817,0.32889603956405367,0.9921582630348281,0.9847389642405584,0.6706698406244482
32,33,0.11873523327413227,0.15176716378748364,0.796602387736182,0.32553172115319345,0.9928402211970822,0.9876634634741335,0.6733480421351807
33,34,0.12671441520563936,0.14891076046236965,0.7957353660659513,0.3112587510075127,0.9917024412966814,0.9881982467732786,0.6740720253107542
34,35,0.12078906365123263,0.15410912898452006,0.7965126566951641,0.3408501359542947,0.9924451764440594,0.9866693798356281,0.6734296843490892
35,36,0.11872632191143992,0.14467989139200665,0.7987094833474828,0.3296822826631757,0.9928448638169265,0.9879385128987753,0.671610840707247
36,37,0.11753725765766583,0.14697742280500306,0.8034926525192375,0.3352499515828089,0.9929584799616492,0.9877805811571022,0.6676802319292466
37,38,0.11601125051568284,0.14715816582920893,0.7950955393981963,0.3277634094282965,0.9931300306713678,0.9879508824714094,0.6745943174416258
38,39,0.11631994409672812,0.14182226551909705,0.7932823360196489,0.3382225721306244,0.99315354577116,0.9893058170930923,0.6760723492284817
39,40,0.1334792528011997,0.15720987413183893,0.799806202202723,0.3202919449709141,0.9899461668504154,0.9865891158979367,0.6707133484517329
40,41,0.11289219508643973,0.1400412223480057,0.7960173999134558,0.3295422775778936,0.993590311772296,0.9885641753421204,0.6738311552058178
41,42,0.11439089919996706,0.13736113966823976,0.7937608722597542,0.32023146196227703,0.9933345420519775,0.9893215944383267,0.6756654861223282
42,43,0.12007674816952005,0.1501568959797222,0.7933988606331469,0.3218323822144541,0.9924744327112487,0.9881370541404394,0.6759533324926872
43,44,0.11352855398013695,0.1322072202557276,0.7899204743668612,0.33273053219989357,0.9934656850307679,0.9899550846497084,0.6788146586165308
44,45,0.1077265359683296,0.13738388023971143,0.7843375025747542,0.3257464490354828,0.9941560662880139,0.9891966362584377,0.683338292660583
45,46,0.10711856735105499,0.13621806689748425,0.7881258297475556,0.3415465017535328,0.9942045742591903,0.9897431513754318,0.6802436402413858
46,47,0.1067280449080443,0.1284789022737357,0.7962829857416016,0.3335823207237272,0.9942585419380187,0.9906349502336292,0.673622687798643
47,48,0.11180994618606566,0.13603492601324332,0.7989476796573239,0.3419953741943957,0.9935663443386336,0.9896436448340182,0.671416018636112
48,49,0.10843795837182287,0.12889953979713611,0.7932142422299082,0.33881190063913463,0.994020492607034,0.9904758887344401,0.6761321303264519
49,50,0.106567612931705,0.13406720956107948,0.7910545425668951,0.3341443496659747,0.9942891894251197,0.9893963853033633,0.6778786496900098
50,51,0.1122345442921355,0.131697104604281,0.7913031805294299,0.33261949932884405,0.9934662409425984,0.9904255247363889,0.6776873217047334
51,52,0.10772292550572145,0.13023655045842053,0.7895593770846083,0.3225177390933345,0.9941423664042182,0.9902341821980066,0.6790987128213188
52,53,0.10759462726179958,0.12967877575473513,0.7868826768436963,0.32326253694574814,0.9941057236221915,0.9904855908098409,0.6812641962438255
53,54,0.10477821485156766,0.12449005688167962,0.7924356161607159,0.338415003300056,0.9944542404352145,0.9911238705254423,0.6767590954205567
54,55,0.10495930795936141,0.12337113134619185,0.794168363760498,0.32868571058492163,0.9944311038090706,0.9912993311796592,0.6753395642741452
55,56,0.1036466505065949,0.12211843863211373,0.7910510435587725,0.32806099007315404,0.994567286974477,0.9914275152239271,0.6778966394958157
56,57,0.1038355304996131,0.12254154042360021,0.7915232288822599,0.3375934734753496,0.9945574242486094,0.9914339037225751,0.6775117000648445
57,58,0.10480905890214691,0.12183628424816555,0.7909143525614624,0.3239284728155128,0.994462212423367,0.9915199234954348,0.6780044817037055
58,59,0.10441176311570606,0.122955326359766,0.793466246786561,0.3360186005684939,0.9945110390891175,0.9912054146531577,0.6759264380078036
59,60,0.10383503325851366,0.1250546454200941,0.7935797926210977,0.33507358584152425,0.9945798047890333,0.9910323155306857,0.6758341140035334
60,61,0.10306048792295663,0.12410284543797374,0.792349399023476,0.33067199199244474,0.994643634434281,0.9912960937762083,0.6768399350235497
61,62,0.10361529074482705,0.11841641162385241,0.7917879921837198,0.3359192455280483,0.9945890030616124,0.9920225456492215,0.6772802523849091
62,63,0.10493371110800656,0.12464984861957847,0.791781668258627,0.3412483329061847,0.9944788705745564,0.9910042901788174,0.6772962958592226
63,64,0.10717062684620997,0.12397949911391579,0.7963737560814675,0.33809190043006876,0.9941782740843259,0.9912560895896396,0.6735379774373077
64,65,0.10311499579332603,0.11980054677943763,0.7943447416428542,0.33554271070190156,0.9946371583298663,0.9917012693249928,0.6752094774945219
65,66,0.10344770977791218,0.11823700898748457,0.7885849707786663,0.3330323932882771,0.9945980797711294,0.9918489795437223,0.6798832927056403
66,67,0.10787791545790651,0.1204911482019491,0.7932739873836259,0.33600997185965276,0.9941542224449513,0.9916504159014421,0.6760805880788284
67,68,0.10289722600458695,0.11856274470440938,0.788560718703269,0.34048502396165775,0.9946543482119322,0.9919261804884508,0.679906809935572
68,69,0.10415137933413914,0.11979950236268702,0.7992920922407107,0.335815708424956,0.9945334595124564,0.9918284646402498,0.6711448215253839
69,70,0.10506883509468541,0.120754155602835,0.7915476480832864,0.34351775018595204,0.9944005810673108,0.9918865209676209,0.6774875196375049
70,71,0.10386177726471586,0.12309352224781764,0.7881198149448988,0.33172460896542033,0.9945660179349748,0.9913181268706218,0.6802757064564797
71,72,0.10400932340358793,0.1184890766330033,0.7979055089041707,0.3424306557307388,0.9945727603703153,0.9920973479184246,0.6722786837374586
72,73,0.10728896653575179,0.12371516242404712,0.7937223417771425,0.3448431130337685,0.9942032492893704,0.9915365954782208,0.6756937844700325
73,74,0.10261490094738326,0.11954744670801894,0.7975821283572295,0.33224991243540086,0.9946940811579749,0.9919587593830522,0.6725367255815707
74,75,0.10302515212370134,0.12088279788729464,0.8056471842096797,0.33243172258394527,0.9946764898528935,0.9917924452633132,0.6658864017867121
75,76,0.11012705062824704,0.12665112259997394,0.8138416863158655,0.34753685983268295,0.9938045940012771,0.9912832922450786,0.6590597889693
76,77,0.10681161216671416,0.12248155060045714,0.8131843102142973,0.3306631238230106,0.9942370867415835,0.991787791704437,0.6596120571480792
77,78,0.10497419329407671,0.1238049552294962,0.8205967745707057,0.3437319823726324,0.9944144072974789,0.9915505099776147,0.653384779606127
78,79,0.11249654036527952,0.13035524151197225,0.8135626392486122,0.32991450366227637,0.9935884687629045,0.9907131829827553,0.6593006725958974
79,80,0.12943753563027505,0.1401190526332428,0.8186864027190609,0.32389721093334933,0.9913649593773247,0.98829940906705,0.6549513643887381
80,81,0.11111147676245474,0.13026168411735925,0.8162144881277568,0.352930404294115,0.9935807637409079,0.9905876867474118,0.6570337996263088
81,82,0.10645529555534985,0.12456217345876941,0.8113565400477736,0.33686208542727675,0.9943031938692597,0.9911614904441126,0.6611327668973658
82,83,0.10969936168859354,0.12300733127731873,0.8100187236554248,0.3486535214866718,0.993824261299596,0.991655712880147,0.6622260047618574
83,84,0.13426885656191723,0.14583845791491054,0.8003109956866352,0.3266690938964664,0.9908143996009358,0.9881628909012115,0.6702510025329224
84,85,0.11767834097668746,0.1285753755403508,0.8026293422757348,0.3261153581911464,0.9927050976470954,0.9904957212694496,0.6683993578376514
85,86,0.1076034999772096,0.12615561485861,0.805944404816958,0.3225013678225165,0.9941759985288628,0.9910109383853747,0.6656418030162434
86,87,0.13290700904197755,0.14840467974257057,0.8010934774374509,0.3156182315764919,0.9903759283951918,0.9882975866591703,0.6696447893189375
87,88,0.10184747052362308,0.11543981110447785,0.7990619652428059,0.3229879911253381,0.9947845055782858,0.9925048820962397,0.6713170431435818
88,89,0.1262973997529186,0.14078926234649086,0.8011640044378561,0.31565808449569177,0.9916195470715647,0.9887517041702509,0.6695859475305976
89,90,0.10073412066178396,0.11741800512830865,0.8012486179874697,0.31706012421348817,0.9948892223809714,0.9922793794595657,0.6695359974251451
90,91,0.1457410872992378,0.1587466531628115,0.8102261208597143,0.3320374674221828,0.9884394839367608,0.9865799631999828,0.6620004007193603
91,92,0.12457216567274032,0.13883687787879254,0.7896513513073471,0.339227194236036,0.9920886912102181,0.9898534643245729,0.6789430558809918
92,93,0.11575875888142337,0.13406810954053203,0.7889846170960957,0.3178667536367811,0.9930424665246573,0.9905030420736509,0.679514411583908
93,94,0.11050250438655618,0.11998320735630771,0.7906847653085851,0.33563161229165833,0.9938578820138728,0.9917738865634214,0.6781943433844678
94,95,0.11545727617763657,0.12910357274163942,0.796407204484358,0.3352334009919243,0.9929189569741717,0.991194925209147,0.6735062330598628
95,96,0.12012489587198502,0.13485777379188496,0.8006628833905953,0.35791689697307877,0.9924409022075038,0.9904271433903984,0.6699720786407795
96,97,0.10696323648395585,0.1180753123119997,0.7888311229011217,0.3305067748081881,0.994237833203383,0.9922631953525981,0.6796985638039769
97,98,0.11179162380914898,0.12234187846162534,0.7826700125414353,0.32905854813666463,0.99368299945084,0.9916980740159287,0.6846316088390713
98,99,0.11492771383124438,0.13050760111380966,0.7816525254965601,0.32478020812109554,0.9932443322191581,0.9909619297852373,0.685506069208581
99,100,0.12220111040685906,0.13514634587621413,0.778205511072567,0.32377560757479895,0.9923508242428596,0.9898880866548317,0.6882374376764894
