,fold_train_history,fold_valid_history,fold_test_history,fold_train_loss,fold_valid_loss,fold_test_loss
0,0.32402573523644485,0.33067062524416213,0.2760996850027134,1.122578520726109,1.117734448549598,1.1359116751941203
1,0.70217810946005,0.6866064694450645,0.49772070878776836,0.7421544563407296,0.7631022882852938,0.9481241368945591
2,0.876843253965145,0.8683609212594245,0.5073971587708346,0.47296776542836516,0.4918476901715209,0.9390195829949464
3,0.9578934604616196,0.9496311412825025,0.4965070225803693,0.2784142639927448,0.30397815178015364,0.9497633860978703
4,0.9837954443623648,0.980633979621723,0.4921051509853841,0.17290284762056748,0.18937562371880232,0.9539636393014452
5,0.9942734437554156,0.992794667107234,0.4788286937301717,0.1028723785773352,0.11565014830925746,0.9663361878414094
6,0.9969883097373895,0.9965537870168637,0.4772203529590112,0.07297914639138883,0.0795634237671102,0.9678480894495983
7,0.997910317142859,0.9975332832245692,0.4875045171361204,0.060945986619203606,0.0678458647470491,0.9582597032252498
8,0.9979266785432204,0.9976286518578832,0.4917242122238646,0.059421914900508924,0.06455172956645559,0.9543324395765966
9,0.9987902220314246,0.9986239276495426,0.49647193056017674,0.047434096030294345,0.05044676073100385,0.9498584808474713
10,0.998927185249399,0.9987538813501026,0.4987312210009245,0.043872821960500144,0.046169709024304395,0.9477419304819424
11,0.9991434457978994,0.9990211426514494,0.5058357350680632,0.03928575272525142,0.041834274639255195,0.941008665452479
12,0.998344227446801,0.9981646175444651,0.5105111575066922,0.04675603368181478,0.04933641287721709,0.9365204754230175
13,0.998848611462171,0.9988541564231113,0.5078573416660866,0.04123250344882768,0.04216452900807341,0.9390822710883013
14,0.9994499948017145,0.9993113609916566,0.51406303846745,0.025027361204996067,0.028187407726848728,0.933141628484625
15,0.9997017168117386,0.9996438779433051,0.5129014041907476,0.019862794477589974,0.02280033493773986,0.9342565192959338
16,0.9987423998139539,0.9987034612682427,0.5105055428467623,0.030254186681181877,0.035454706136662614,0.936544432623602
17,0.999591191312895,0.9995216970576118,0.5137936560351352,0.02463095157216152,0.027752913039674303,0.9333950801300137
18,0.9996476342195842,0.9996053363502175,0.5158009608409044,0.023601224285292762,0.025163009102436407,0.9314659947264315
19,0.9997306292147845,0.9997266862213685,0.5120276870415295,0.018663475272321796,0.020667109694099028,0.935091931033505
20,0.9998273763845933,0.9997877110656217,0.512617905943314,0.01522010541366616,0.01737494390699878,0.9345296220811529
21,0.9997747123419586,0.9997644806836357,0.5140981950697843,0.017805957164990033,0.019362628938859473,0.9331076678215926
22,0.999755659726425,0.9997508578366702,0.5138289497372681,0.018652254986893123,0.020009712382943846,0.9333691857947333
23,0.9997671388731595,0.9997596001955266,0.5146584571865793,0.01936333699459574,0.019839999388332343,0.9325694190269251
24,0.9998332449845446,0.999817347871085,0.5134659298573895,0.012461747204733874,0.016044242802255464,0.933715739640132
25,0.9998971270735696,0.999892160263496,0.5135960469908485,0.012345144784649025,0.013381549763335596,0.9335923260674388
26,0.9998931355266617,0.9998913250638415,0.5110190983764568,0.012807369318506531,0.01333177210782483,0.9360612182594673
27,0.9999129425988793,0.9998994396200898,0.5108086494868449,0.010545098866143575,0.012040502701249362,0.9362624604380914
28,0.9998033070299932,0.9997943654824301,0.5103260280011686,0.017058534672524328,0.01763770340141816,0.9367209050729235
29,0.9999265852038437,0.9999225366009794,0.5117370739888243,0.01104410862793673,0.011705245519994167,0.9353742155720225
30,0.9998935543118943,0.9998829118710277,0.5123425244970038,0.009729561471073869,0.011718805866139072,0.9347950020235547
31,0.9999287505663949,0.9999122595828522,0.5105850292149607,0.010397980971503148,0.012153302282146804,0.9364774104516173
32,0.9999629553310246,0.999957151338996,0.5100521988055411,0.007764915438461128,0.00862874764676667,0.9369867754999499
33,0.9999502252504293,0.9999398821642747,0.5099810352022164,0.008898728640338995,0.00992182506972763,0.9370553557086609
34,0.999942749685296,0.9999409596027607,0.510858348742695,0.008493268940230173,0.009270720481181372,0.9362165014010676
35,0.999982347403636,0.9999766669972464,0.5119210745065965,0.0052906318870534754,0.006398708817315713,0.9351986624887945
36,0.9999736287608192,0.999973417197193,0.5103073987018261,0.006226347010710779,0.006704961090864698,0.9367429791119484
37,0.9999729603013648,0.9999716935353614,0.511747392194651,0.005285522347731426,0.006369525206493171,0.9353640504889722
38,0.9999767610308196,0.9999704340511106,0.512282800179561,0.005803690866288614,0.006787370161080923,0.9348516192596676
39,0.9999707260090458,0.9999703810744508,0.510235009420937,0.006377675893806617,0.00690278911531437,0.936812977498963
