,fold_train_history,fold_valid_history,fold_test_history,fold_train_loss,fold_valid_loss,fold_test_loss
0,0.3812331954156584,0.37750224888406303,0.3859017413053847,1.0830367944748878,1.0841239030253136,1.111084433721842
1,0.6726813518929308,0.659729925961568,0.5398602813753053,0.7879563872984554,0.8018558856568095,0.9635231784958005
2,0.8167604453569768,0.7998421080735645,0.5930005506697654,0.5890388283988213,0.6154836857037246,0.9066450372444826
3,0.9047612040658468,0.88810974549604,0.6042606367855099,0.42414607061361825,0.46005708933772915,0.893996630052784
4,0.9563656766809437,0.9415681595446423,0.6117528869442516,0.28748553697471185,0.3322161067210911,0.8854181671359782
5,0.9797863322400786,0.9717204303216344,0.5998623476029692,0.1950832712457251,0.23122338465274656,0.8989761372117553
6,0.9896919828946252,0.9843136466812604,0.600444555736747,0.13987205541962613,0.1725972786458545,0.8983148326339775
7,0.9929803185835876,0.9904899856124993,0.5849802118288633,0.1155989058900208,0.13422423403012687,0.9155401253624454
8,0.9963724739794859,0.9944845120414918,0.5857913182718345,0.0821590548244326,0.10200134728737713,0.9146775162775713
9,0.9972841587499243,0.9964743620559895,0.5798705972455896,0.07113404005087795,0.08118420215587635,0.9211847593188238
10,0.9979091824046386,0.9972032785109087,0.5814197096138913,0.06303621766240927,0.07261995597708425,0.9194892516667658
11,0.9985103963476469,0.998170891167975,0.5868502629950386,0.0527554138016495,0.0586367965595563,0.9135101657151912
12,0.9986431897916603,0.998259035528622,0.5862326190295637,0.04737253466743491,0.0539130549756216,0.9141933425706659
13,0.999038398446463,0.9988094819353602,0.5918006860690127,0.042102303770059434,0.046963946385403,0.9080176534042173
14,0.9991914162478197,0.9990384385693669,0.5933261101136643,0.037737997291010975,0.04221028998923339,0.9063193646580527
15,0.9991300189054785,0.9990266126700937,0.5947789089360891,0.038776543198325575,0.04229531146162551,0.9046943077203962
16,0.9993797880415863,0.9993295789544936,0.5928999169131552,0.033020877586186284,0.035274742916467886,0.9067947333872286
17,0.9992724298705152,0.9992144875866991,0.5947468268230731,0.03533152280393194,0.037630359379176595,0.9047295576098167
18,0.9992257397330384,0.9991465289287913,0.5990699153225277,0.03692643755525558,0.03874910668005296,0.899898209687807
19,0.9994583390283713,0.9993616355065779,0.6009980162909484,0.02983791528753916,0.03264717652054687,0.8977356456105129
20,0.999502942421023,0.9994480747656995,0.6025994212879948,0.02888552034087674,0.03083871477482066,0.8959328324216507
21,0.9990547275578452,0.9990626154410045,0.6028368104945759,0.03783824591964191,0.03920786484854162,0.8956647008006315
22,0.9989790465653258,0.998994775434916,0.6048897563265887,0.03585096366966027,0.036899870540039466,0.8933432187885806
23,0.9995686233279504,0.9995488568579773,0.6082377913210182,0.027798958460104068,0.028561764569144787,0.8895489636898652
24,0.9997073753756514,0.9996877645817384,0.6078055657395216,0.022304461678343192,0.023543794736178236,0.8900403645644459
25,0.9998619238055424,0.999830916883931,0.6083881473194217,0.016039735755141966,0.017922626180555908,0.8893836174988575
26,0.9996433737719667,0.9996290738135952,0.61166745842689,0.025682969655516853,0.026241431967291846,0.8856516506742732
27,0.9997112139130676,0.9997037519066041,0.6110768023697764,0.023208329754667988,0.023523001553812217,0.8863252093060737
28,0.9995900250620353,0.999601873339474,0.613916140091306,0.02645258105084077,0.026299186575119426,0.8830831694107693
29,0.9997820620307387,0.9997485165017936,0.6141392354177939,0.01786667322013581,0.019225578126512828,0.882828829051671
