,epoch,train_RMSE,valid_RMSE,test_RMSE,t1/2_difference,train_r2,valid_r2,test_r2
32,33,0.13112531771129574,0.15840122832106127,0.8422328148026299,0.34893552359135116,0.9905646231924224,0.9860926483367601,0.6348367485136974
33,34,0.10418466147574523,0.1311519108773027,0.8334921475295879,0.32388003905682317,0.9944517839767981,0.9906523920497345,0.6424000708610818
34,35,0.10331104659094652,0.13717687274844073,0.8416325691423937,0.33653742992274793,0.9946294344645812,0.9891371174378005,0.6353707122891139
35,36,0.10565018606026551,0.13166993564884408,0.8433517898227869,0.32706676375544996,0.9943250557307677,0.9902157191754414,0.6338854667682441
36,37,0.1011027292810899,0.13207056596357514,0.8584990663132789,0.33287484508360776,0.9948577162033544,0.9899210965128502,0.6206185778644366
37,38,0.10214608734551626,0.12500269684655924,0.8547408904835858,0.3323662100628317,0.9947309688490578,0.9912767392870758,0.6238888767672315
38,39,0.1010330156199241,0.12697447699111028,0.8555172373891677,0.3377708830806792,0.9948394959248386,0.9911207384003035,0.6232426359620847
39,40,0.11835494037448593,0.13297982108065917,0.8518181385589886,0.33440409570115454,0.9927977183648405,0.9898089669141326,0.6265027702001275
40,41,0.1000108761302525,0.12058067309751483,0.8534093591529011,0.3360590762920738,0.9949304626510627,0.9918471279833752,0.6251113079328248
41,42,0.09934251012006377,0.11684022376443548,0.8423773887852428,0.3350636772208916,0.9950035577584648,0.9922243780552951,0.6347250737912354
42,43,0.09909194647786587,0.11661804740253837,0.8321933521430166,0.32955274967545567,0.9950410698228417,0.9925186952801928,0.6435220740832337
43,44,0.10254297037828297,0.1228738784129938,0.8376690260662121,0.3338809888906988,0.9947239686477214,0.9917278842628626,0.6388093962484667
44,45,0.1005774609811636,0.11606778538193967,0.8380518252137655,0.3290134354353526,0.9948758231556306,0.9925333614004301,0.6384662498965615
45,46,0.10424454568791768,0.12240274750100051,0.8411990920461232,0.3413420356253097,0.9945157972293972,0.9914421689257049,0.635723972565611
46,47,0.09801949352021613,0.11832997836440673,0.837602947430214,0.3357937207036812,0.9951602406320379,0.9920575480051245,0.6388621338467608
47,48,0.10617097465924305,0.12459431617971731,0.8415781759686978,0.3300975133485142,0.9942309167000543,0.9917173864563461,0.635432510167873
48,49,0.10224958312568748,0.12783302366125868,0.8421465874473206,0.3408849374711422,0.9947470520632761,0.9905703406746417,0.6349358228337066
49,50,0.10523417704781202,0.12656735333300595,0.8466668173524002,0.3451956009212765,0.9943703328953921,0.991110066810189,0.6309776253036997
50,51,0.09716374228268869,0.11819605349857598,0.8352510496653534,0.3428530603909928,0.9952429223734887,0.9919785714791365,0.6408829952128505
51,52,0.09887384475820346,0.11055145426709907,0.8337130762280422,0.34242995502175816,0.9950236014564956,0.9931181394505044,0.6422095079446148
52,53,0.0969964998516285,0.11373608163465529,0.8355207399854713,0.3394600915721675,0.995239988394659,0.9928586334969263,0.6406508097524457
53,54,0.09379864120955135,0.10885941939678256,0.8337684170338523,0.34352536377062914,0.9955570069607642,0.9933656205531657,0.6421292724988698
54,55,0.09380785312566484,0.11063583713122868,0.8391061042546017,0.3473754040514626,0.9955450594090521,0.9930641908626804,0.6375548915364588
55,56,0.09340548615787507,0.10566878875682817,0.8360424217532844,0.3426418113352629,0.9955830890532924,0.9937233837546742,0.6402056656989434
56,57,0.09635784849123087,0.11345241058068067,0.8348379193379778,0.35457870654784673,0.9953351748213912,0.9925730725794629,0.6412480718147968
57,58,0.0915012252782452,0.10415538465768322,0.8389394557974462,0.34793580696499316,0.9957679519599456,0.9938620030689341,0.6377107272933834
58,59,0.09398136869465265,0.11117060306838729,0.8378525041388535,0.35350478519309164,0.9955617555727827,0.9930101954435203,0.6386529314494813
59,60,0.09907458125883901,0.11248446016422187,0.8441333815763106,0.34415406070789606,0.9950989244831703,0.9926246085396432,0.6331873511601385
60,61,0.095589609924406,0.10499902200836941,0.8305354491946485,0.3396543999914452,0.9954056576222079,0.9938043896913052,0.6449396761185028
61,62,0.09360366555166573,0.10676295234109882,0.8459716916802765,0.34033827510490566,0.995576950629275,0.9936891238620582,0.6315691689232497
62,63,0.09271080218628971,0.10380761816902881,0.8376278452122412,0.3505695000220946,0.9956672406206384,0.9939031835064128,0.6388472133009071
63,64,0.09700785040449678,0.11016378238082622,0.8334564040584169,0.343650787157418,0.9952563292419361,0.9932893026966608,0.6424244416358692
64,65,0.09258532625649193,0.1123638158805305,0.8336503480008804,0.3389947124821515,0.995704024273022,0.9930077462980172,0.6422657731977797
65,66,0.09265267069657426,0.10821603363357024,0.8357762194072832,0.35032277062023437,0.9957047099622063,0.9933953242769281,0.6404173718714095
66,67,0.09500237080915354,0.10860235504948393,0.8319210026903004,0.3463943681304207,0.9954737203442647,0.9934011256080304,0.6437491608852818
67,68,0.09856660505068449,0.11192609827505107,0.836319387089981,0.34384455321633334,0.9950963199662842,0.993141720503664,0.6399622058049753
68,69,0.0915772916313676,0.10759797492202638,0.8453071606945242,0.3468500273143677,0.9957749589412732,0.9934649401591225,0.6321843482062236
69,70,0.10002785798359666,0.11380169670510853,0.8527271868891704,0.34288637004769296,0.9948882352800865,0.9928594019297531,0.6256935990782561
70,71,0.09178930657310128,0.10051414907253839,0.8413598136239147,0.33029576734150684,0.9957407102789203,0.9942729132433396,0.6356080148976525
71,72,0.09799060190513262,0.10446131163969055,0.8592539484406903,0.34131986560912964,0.995194208433883,0.9938947410187081,0.6199479688956523
72,73,0.1039260881825688,0.11730842345318127,0.8464286383287977,0.3305766156852658,0.9944809710785749,0.9925679656136005,0.6312107914872515
73,74,0.09414981616595558,0.10301480170089952,0.8361503099507743,0.3388786301531547,0.9955563388754255,0.9939449250191703,0.6401132301090039
74,75,0.09242933938016565,0.10607368554883449,0.8441881854091603,0.34259137852258803,0.9957028966215663,0.9937996914360594,0.6331546804055426
75,76,0.10298700148315572,0.11189714706748913,0.8467477189940362,0.34453837116086167,0.994660463335174,0.9929100736576265,0.6309365546150751
76,77,0.10533060849330052,0.11786868489841484,0.863934364562887,0.34470719904912256,0.9942823345606605,0.9927904149814621,0.6157903405512266
77,78,0.10190838447785036,0.11542718666992276,0.8488315623239808,0.3575056727917743,0.9946732509210647,0.992808860608883,0.6290870175074282
78,79,0.09978532133502767,0.11659898218654799,0.8485642646089993,0.3480769368838465,0.9949082685188676,0.9928593088287716,0.6293554635628558
79,80,0.09575341414460688,0.11294061094120082,0.8431329620194985,0.3539742921874789,0.9953986958777763,0.9930836905224701,0.6340677877058274
80,81,0.09377683097391118,0.10572932537409141,0.8645961124181799,0.35926415076626395,0.9955517833191478,0.9939830036591337,0.6152220493778096
81,82,0.0914413916176963,0.10289622095884521,0.8701327637498292,0.3516269975833496,0.9957861296916886,0.994090088593539,0.6102713350467863
82,83,0.09772654619130461,0.1051769589587895,0.855260827542849,0.35151164868388735,0.9952149135177641,0.9937828566793915,0.6234536451733446
83,84,0.10875483495064864,0.1135700724796668,0.8554409069839046,0.3775809824438725,0.9940126943481167,0.9925776234489259,0.6233104424514838
84,85,0.10986870069612893,0.11896423982780127,0.8496254607615003,0.3491844859127882,0.9936778768452076,0.9922552001261209,0.6284238368976879
85,86,0.10116099709755418,0.11139521330089394,0.85187491940795,0.3511992938059063,0.9948429074341284,0.9932967824617893,0.6264521148480875
86,87,0.10608707243909939,0.11395449982407593,0.8530937432134429,0.3705010358671675,0.9942929532541072,0.9926352265890406,0.6253929755756347
87,88,0.09709497588989377,0.11187787796889632,0.8420416996035153,0.34566772668967244,0.9952614457118447,0.9930015364708329,0.6349998059631067
88,89,0.09934762391064789,0.10888007954769327,0.846876500701406,0.3504220212774353,0.9950111017403358,0.9934287228262546,0.6308008222590706
89,90,0.0932057775051505,0.10061070198467721,0.8513254666581901,0.3548076229606596,0.9956408186897081,0.9942752846697767,0.6269320798319542
90,91,0.0999995113026402,0.10939216180334446,0.8537369734442428,0.34683652602584286,0.9948909796852025,0.9935463418583581,0.6248244450065205
91,92,0.09788114545867582,0.10397416255305918,0.8569582876549722,0.3485244217822677,0.9951604197068763,0.9938216925938249,0.6219850728322165
92,93,0.1154808870331119,0.11684791188893211,0.8619396353763212,0.354469031465884,0.9930392253587487,0.992195527493951,0.6175798865244898
93,94,0.09663322133161678,0.10219838599505818,0.855599469855669,0.3481574609800555,0.9953089828128647,0.9943460760207083,0.6231779764426026
94,95,0.09965528726298764,0.10621052490859575,0.8541216587698903,0.35341699221415773,0.9949580636376394,0.9935668329952103,0.6244738169487114
95,96,0.09780392038947879,0.10372685713006735,0.8647829413425088,0.34769928973676034,0.9951610522340854,0.9941608929167041,0.6150485112834316
96,97,0.11033254377274856,0.11617057132987836,0.8498465042005684,0.3488353222312043,0.9936101761216672,0.9922907376649907,0.6282219246231975
97,98,0.09821964166728982,0.1045119359715406,0.8506339915684389,0.35463636767715045,0.9951142901567996,0.9940815511645059,0.6275381074088313
98,99,0.09730671785569942,0.1013513856307825,0.8558902262645057,0.35919780578764615,0.9952572904486537,0.9942479232352642,0.6229282925404498
99,100,0.10781721537472833,0.11288507041781407,0.8551650539439676,0.3916624893550942,0.9939710340672411,0.9928535875805717,0.6234845874794811
